"sku","fnsku","asin","product-name","condition","beginning-quantity","ending-quantity","received","returned","found","sold","removed","lost","disposed","other","discrepant-quantity"
"04-YSQ9-D00S","X00120DXGN","B073SYQMSK","Logitech M585 Multi-Device Wireless Mouse – Control and Move Text/Images/Files Between 2 Windows and Apple Mac Computers and Laptops with Bluetooth or USB, 2 Year Battery Life, Graphite","NewItem","0","0","0","0","0","0","0","0","0","0","0"
"LT-D5U9-6V65","X00120EB5Z","B008QS9KMW","Logitech C310 HD Webcam, HD 720p/30fps, Widescreen HD Video Calling, HD Light Correction, Noise-Reducing Mic, for Skype, FaceTime, Hangouts, WebEx, PC/Mac/Laptop/MacBook/Tablet - Black","NewItem","0","0","0","0","0","0","0","0","0","0","0"
"25-W9E9-INQT","X00120KSZ7","B00NW4UXY4","Prestige PMC 1.0 (600 Watt) Multi Cooker with Concealed Base","NewItem","0","0","0","0","0","0","0","0","0","0","0"
"CL-37XR-31OS","X00120LG85","B016BLSULW","Borosil Glass Lunch Box Set of 2, 400 ml, Vertical, Microwave Safe Office Tiffin","NewItem","0","0","0","0","0","0","0","0","0","0","0"
"VV-KQEJ-TZ16","X00120LU4Z","B01MA32SWG","Tupperware Aquasafe Plastic Flip Top Bottle Set, 310ml, Set of 2, Black","NewItem","0","0","0","0","0","0","0","0","0","0","0"
"4L-AO2P-Y7MD","X00120OAM9","B07TF7M46Q","Cello Maxfresh Estella Stainless Steel Lunch Box, 3Pcs, Black","NewItem","0","0","0","0","0","0","0","0","0","0","0"
"V7-DZTG-YDOH","X00120OGVT","B06XNPJ79L","Cello Max Fresh Regent 3 Container Lunch Box with Bag, Blue","NewItem","0","0","0","0","0","0","0","0","0","0","0"
"amzn1.fba.v1.mb_ULsDuFayXzQhvmxeFMiIHOgk","X00120VTEB","B00EICG2C6","Prestige Deluxe Plus Hard Anodized Outer Lid Pressure Cooker, 5 Litres, Black","UsedPoor","0","0","0","0","0","0","0","0","0","0","0"
"IT-73Y3-BHJP","X00120X26J","B07NRS57N8","Tupperware Magic Flow Oil Container/Dispenser, 440 ml","NewItem","0","0","0","0","0","0","0","0","0","0","0"
"GI-MJOB-1B65","X0012130Q5","B01M0MA9RV","Cello Checkers Pet Plastic Airtight Container Set, 650 ml, 12-Piece,Transparent","NewItem","0","0","0","0","0","0","0","0","0","0","0"
"IT-NB2C-ATN5","X00121BZP3","B07PQ8M919","(Renewed) POCO F1 by Xiaomi Graphite Black, (6 GB RAM, 128 GB)","NewItem","0","0","0","0","0","0","0","0","0","0","0"
"5U-PQMS-6RVP","X00121F3OH","B07QB37P8S","Sony WH-XB700 Wireless Bluetooth Extra Bass Headphones with 30 Hours Battery Life, Passive Operation, Quick Charge, Headset with mic for Phone Calls with Alexa – (Black)","NewItem","0","0","0","0","0","0","0","0","0","0","0"
"NL-SEI3-F5JY","X00121F775","B07S13495B","Sony SRS-XB22 Wireless Extra Bass Bluetooth Speaker with 12 Hours Battery Life, Party Chain, Party Light, Waterproof, Dustproof, Rustproof, Speaker wih Mic, Loud Audio for Phone Calls (Red)","NewItem","0","0","0","0","0","0","0","0","0","0","0"
"SL-4JT6-V85V","X00121FCWF","B01BY7ZTRG","Sony MDR-XB650BT Wireless Extra Bass Headphones with 30 Hours Battery Life, Headset with mic for Phone Calls with Voice Assitant and 1 Year Warranty – (Red)","NewItem","0","0","0","0","0","0","0","0","0","0","0"
"PV-G8FJ-8VCB","X00121FDRT","B07QC2YJWG","Sony WH-XB700 Wireless Bluetooth Extra Bass Headphones with 30 Hours Battery Life, Passive Operation, Quick Charge, Headset with mic for Phone Calls with Alexa – (Blue)","NewItem","0","0","0","0","0","0","0","0","0","0","0"
"U6-MXVU-MCTV","X00121FDVF","B07RWJ7MYC","Sony SRS-XB22 Wireless Extra Bass Bluetooth Speaker with 12 Hours Battery Life, Party Chain, Party Light, Waterproof, Dustproof, Rustproof, Speaker wih Mic, Loud Audio for Phone Calls (Blue)","NewItem","0","0","0","0","0","0","0","0","0","0","0"
"EN-OFTT-QTZM","X00121GCD3","B06XWTFRNJ","Sony MDR-XB510AS Wired Sports in-Ear Splashproof Headphones with Tangle Free Cable, 3.5mm Jack, Headset with Mic for Phone Calls and 1 Year Warranty - (Black)","NewItem","0","0","0","0","0","0","0","0","0","0","0"
"5V-US6F-G1C8","X00121X98T","B07C94YW1Q","Logitech K120 Hindi + English Keyboard","NewItem","0","0","0","0","0","0","0","0","0","0","0"
"amzn1.fba.v1.OzCHjVvoeqinDUKrY4tOjdc0htY","X00122TGGH","B00QWPYC38","Prestige Deluxe Alpha Stainless Steel Pressure Cooker, 4 Litres, Silver","UsedPoor","0","0","0","0","0","0","0","0","0","0","0"
"6J-VZZ5-3FCU","X00122XH2L","B07RYZT6Y6","Sony SRS-XB22 Wireless Extra Bass Bluetooth Speaker with 12 Hours Battery Life, Party Chain, Party Light, Waterproof, Dustproof, Rustproof, Speaker wih Mic, Loud Audio for Phone Calls (Black)","NewItem","0","0","0","0","0","0","0","0","0","0","0"
"Q0-Z2U8-DYVU","X00122XIHZ","B06XWR7MKY","Sony MDR-XB550AP Wired Extra Bass On-Ear Headphones with Tangle Free Cable, 3.5mm Jack, Headset with Mic for Phone Calls and 1 Year Warranty - (Red)","NewItem","0","0","0","0","0","0","0","0","0","0","0"
"2W-TG5A-TOY3","X00122Z0KN","B06XWQZ9Y8","Sony MDR-XB510AS Wired Sports in-Ear Splashproof Headphones with Tangle Free Cable, 3.5mm Jack, Headset with Mic for Phone Calls and 1 Year Warranty - (Blue)","NewItem","0","0","0","0","0","0","0","0","0","0","0"
"DG-W152-RFDV","X001235I7R","B009P2LK08","Bajaj Minor 1000 Watts Radiant Room Heater (Steel)","NewItem","0","0","0","0","0","0","0","0","0","0","0"
"MD-WKE8-4ULJ","X00123BF51","B016BPI16W","Crompton Solarium Aura ASWH1310 10-Litre 2000-Watt Storage Water Heater (White)","NewItem","0","0","0","0","0","0","0","0","0","0","0"
"80-CQEX-NSHY","X00123C1V3","B00PH2D4F4","Crompton Plastic Hiflo 400 Mm Pedestal Fan Lg (White)","NewItem","0","0","0","0","0","0","0","0","0","0","0"
"PP-J3ZY-6RJ6","X00123FX1N","B07DKXB7BR","Cello Champ Super Man Stainless Steel Sipper Water Bottle, 600ml, Red","NewItem","0","0","0","0","0","0","0","0","0","0","0"
"PG-QVGQ-FLSY","X00123GCT5","B07Q1GZ3PX","Cello Blue Swirl Opalware Dinner Set, 18-Pieces, White","NewItem","0","0","0","0","0","0","0","0","0","0","0"
"amzn1.fba.v1.IuzVKv3cjg4vui02cXh64O8qM-s","X00123K4UD","B00QWQ23LA","Prestige Omega Deluxe Granite Sauce Pan with Lid, 240mm","UsedPoor","0","0","0","0","0","0","0","0","0","0","0"
"7X-O6BR-A88I","X00123WAWN","B06XWR7QMN","Sony MDR-XB550AP Wired Extra Bass On-Ear Headphones with Tangle Free Cable, 3.5mm Jack, Headset with Mic for Phone Calls and 1 Year Warranty - (Black)","NewItem","0","0","0","0","0","0","0","0","0","0","0"
"KM-L7GU-LWIQ","X001249ZS9","B009L03WP0","Panasonic KX-TSC62SXB Corded Telephone","NewItem","0","17","78","3","0","-63","-1","0","0","0","0"
"BY-B006-U05Y","X00124A23L","B008LNB95I","Panasonic KX-TSC62SXW Corded Telephone","NewItem","0","2","70","7","0","-73","-2","0","0","0","0"
"UE-LPJ7-60ED","X00124HI01","B07MBPGKMB","Crompton Sea Breeze Ceiling Fan - 1200 mm (Ivory)","NewItem","0","0","0","0","0","0","0","0","0","0","0"
"80-5X2H-WPF8","X00124HLDP","B07JHPT91G","Crompton RD Plus 1000W Dry Iron (Purple)","NewItem","0","0","0","0","0","0","0","0","0","0","0"
"E6-04UK-CLAX","X00124HNY7","B07MBFSRMK","Crompton Super Air Deco High Speed Decorative Ceiling Fan - 1200 mm (Smoked Brown)","NewItem","0","0","0","0","0","0","0","0","0","0","0"
"5D-OHNB-5L39","X00124HSIX","B07K1F6WQ1","Crompton SWH 1306 Solarium Aura 06-Litre Storage Water Heater (Ivory)","NewItem","0","0","0","0","0","0","0","0","0","0","0"
"83-5NIF-Q5DE","X00124LL13","B00EIBZC78","Prestige Apple Plus Induction Base Aluminium Pressure Cooker, 3 Litres","NewItem","0","0","0","0","0","0","0","0","0","0","0"
"Crompton_Fan_SB48IVY","X00124LOY7","B07MBPGKMB","Crompton Sea Breeze Ceiling Fan - 1200 mm (Ivory)","NewItem","0","0","0","0","0","0","0","0","0","0","0"
"Crompton_Fan_SB48LB","X00124LQCR","B075KL5XV9","Crompton Sea Breeze Ceiling Fan - 1200 mm (Lustre Brown)","NewItem","0","0","0","0","0","0","0","0","0","0","0"
"Cromoton_Rod_ACGIH-IHL152","X00124LSH5","B00HZIOGXW","Crompton CG-IHL 152 1500-Watt Immersion Water Heater (Black), Compatible with 16A Socket only","NewItem","0","0","0","0","0","0","0","0","0","0","0"
"Cromoton_WaterHeater_ASWH1610","X00124LT0V","B07K2HNXF9","Crompton Solarium Neo 10-Litre Storage Water Heater with Installation Pipe (Ivory)","NewItem","0","0","0","0","0","0","0","0","0","0","0"
"Cromoton_Rod_ACGIH-IHL102","X00124LT6Z","B00HZIOGKA","Crompton ACGIH-IHL102 1000-Watt Immersion Water Heater (Black)","NewItem","0","0","0","0","0","0","0","0","0","0","0"
"J1-FGXA-S68M","X00124U4DJ","B01INF3LL8","Philips HL7555 600 W 3 Jar Mixer Grinder","NewItem","0","0","0","0","0","0","0","0","0","0","0"
"HL7710/00","X00124U637","B00HQZG03I","Philips HL 7710 600-Watt Mixer Grinder with 3 Jars (Pistil Red/Bright White/Cashmere Grey)","NewItem","0","0","0","0","0","0","0","0","0","0","0"
"E4-XB49-7RWG","X00124UIXZ","B06Y1N69H9","Sunflame Innova 90 Auto-Clean Dx-T (Titanium Coating)","NewItem","0","0","0","0","0","0","0","0","0","0","0"
"LW-B3EL-HHDM","X00124Y543","B07VY4KQ32","Redmi Xiaomi Mi Note 7 Pro PHONE (Black, 64GB, 6GB RAM)","NewItem","0","0","0","0","0","0","0","0","0","0","0"
"BI-6SON-FNCN","X0012537KF","B07V9D7QW7","(Renewed) Redmi Go (Blue 8GB ROM, 1GB RAM)","NewItem","0","0","0","0","0","0","0","0","0","0","0"
"V4-N3SF-V83L","X001257QW5","B079GPFLT1","Sony WH-CH700N Wireless Noise Canceling Headphones, Black (WHCH700N/B)","NewItem","0","0","0","0","0","0","0","0","0","0","0"
"0M-1QIL-F5KU","X001257RER","B07RYZRMKK","Sony SRS-XB22 Wireless Extra Bass Bluetooth Speaker with 12 Hours Battery Life, Party Chain, Party Light, Waterproof, Dustproof, Rustproof, Speaker wih Mic, Loud Audio for Phone Calls (Green)","NewItem","0","0","0","0","0","0","0","0","0","0","0"
"S4-RHGK-GD53","X00125JSP3","B0793DGWZW","Bajaj New Majesty Instant 3 Litre, 3 KW Verical Water Heater (White)","NewItem","9","0","0","4","0","-10","-3","0","0","0","0"
"CZ-848U-1O3X","X00125JSQ7","B07P5KXYG8","Bajaj Edge HS 1200 mm Ceiling Fan (Dark Brown)","NewItem","0","0","0","0","0","0","0","0","0","0","0"
"PU-TQOZ-U0LX","X00125JU15","B009P2LK80","Bajaj Deluxe 2000 Watts Halogen Room Heater (Steel, ISI Approved), Multicolor","NewItem","0","0","0","0","0","0","0","0","0","0","0"
"C8-D9IH-VL8C","X00125MCYR","B00EICJMJG","Prestige Omega Select Plus Non-Stick Round Base Kadai with Lid, 25cm, Black","NewItem","0","0","0","0","0","0","0","0","0","0","0"
"OG-WTQP-H5YY","X00125MVZ7","B0756G94N3","Prestige Flair (550 Watt) Mixer Grinder with 3 Stainless Steel Jar","NewItem","0","0","0","0","0","0","0","0","0","0","0"
"4K-B93J-968Z","X00125OUID","B07Q72Z791","First Smile Baby Rompers Printed with Hood Soft Fabric Comfortable regular fit For Boy's & Girl's (Strawberry, 0-6 Months)","NewItem","0","0","0","0","0","0","0","0","0","0","0"
"AU-VB4D-E33U","X00125PGLD","B07R6QYRZL","Cello Puro Steel-X Zen Inner Steel Outer Plastic with PU Insulation Water Bottle, 600ml, Blue","NewItem","0","0","0","0","0","0","0","0","0","0","0"
"00-OR86-271Q","X00125WIR3","B00GAXZ3YE","Prestige Apple Plus Inner Lid Aluminium Pressure Cooker, 5 Litres, Red","NewItem","0","0","9","0","0","-9","0","0","0","0","0"
"WH-LQ7T-7OO4","X00125WOSV","B00J4YGKP2","Prestige Marvel GTM02SS 2 Burner Gas Stove","NewItem","0","0","0","0","0","0","0","0","0","0","0"
"1J-YV2L-4S63","X00125WPPD","B00B4BBI1Y","Havells Pacer 1050mm Ceiling Fan (Brown)","NewItem","0","0","0","0","0","0","0","0","0","0","0"
"HL1645/00","X001263FLZ","B009UORF2I","Philips Hl1645 750-watt 3 Jar Vertical Mixer Grinder and Blender Jar with Fruit Filter, Blue","NewItem","0","0","0","0","0","0","0","0","0","0","0"
"HL1643/06","X001263JWZ","B009UORERY","Philips Simple Silent Vertical HL1643 600-Watt Mixer Grinder with 5 Jars (Blue)","NewItem","0","0","0","0","0","0","0","0","0","0","0"
"Crompton_WaterHeater_ASWH1610","X001266UQH","B07K2HNXF9","Crompton Solarium Neo 10-Litre Storage Water Heater with Installation Pipe (Ivory)","NewItem","0","0","0","0","0","0","0","0","0","0","0"
"Crompton_WaterHeater_ASWH1625","X001266VJN","B07K2JCY95","Crompton Solarium Neo 25-Litre Storage Water Heater with Installation Pipe (Ivory)","NewItem","0","0","0","0","0","0","0","0","0","0","0"
"3C-XLA0-KB7A","X00126HH4B","B07T72YX5M","Realme 3 Pro (Lightning Purple, 4GB RAM, 64GB Storage)","NewItem","0","1","0","0","1","0","0","0","0","0","0"
"0I-4SZQ-TSBW","X00126HHGT","B07SKJ8K5Q","Realme 3 Pro (Nitro Blue, 6GB RAM, 64GB Storage)","NewItem","0","0","0","0","0","0","0","0","0","0","0"
"TX-KMQA-FCNR","X00126WLIX","B07CDYRY2Y","Sony WI-C300 Wireless in-Ear Headphones (White)","NewItem","0","0","0","0","0","0","0","0","0","0","0"
"RQ-E8CK-CHCG","X00127A8T1","B01MZDD4LV","Prestige PDPS-02 Dust Pan Set (Blue)","NewItem","0","0","0","0","0","0","0","0","0","0","0"
"changingmats_3-6","X00127CDXF","B07THVCKLR","First Smile Nappy Changing Mat/Sleeping Mats/Water Proof Bed Protector with Foam Cushioned for Baby, 4 Sheets (Multicolour, 3-6 Months)","NewItem","0","0","0","0","0","0","0","0","0","0","0"
"GH-KRY3-LOPG","X00127CEY3","B07Q87VW33","First Smile Baby Rompers Printed with Hood Soft Fabric Comfortable Regular For Boy's & Girl's (Strawberry, 0-6 Months)","NewItem","0","0","0","0","0","0","0","0","0","0","0"
"XV-IMI6-GOO7","X00127CLCD","B07THY63Y8","Cello Puro Steel-X Benz Inner Steel Outer Plastic with PU Insulation Water Bottle, 900 ml (White)","NewItem","0","0","0","0","0","0","0","0","0","0","0"
"D6-RUTC-PPVX","X00127GHW3","B07K2HNXF9","Crompton Solarium Neo 10-Litre Storage Water Heater with Installation Pipe (Ivory)","NewItem","0","0","0","0","0","0","0","0","0","0","0"
"9X-A5KY-STIU","X00127JV5X","B07F9VXXPG","Havells Enticer Art Collector Edition 1200mm Ceiling Fan (Rose Gold)","NewItem","0","0","0","0","0","0","0","0","0","0","0"
"SF-00I7-WOHT","X00127JVKN","B06Y2QJBYF","BAJAJ Tez Mk II Farrata Pedestal Fan Tpw Fans by Garihs","NewItem","0","0","0","0","0","0","0","0","0","0","0"
"HL7701/00","X00127R76D","B010LE4R94","Philips Viva Collection HL7701/00 Mixer Grinder, 750W, 4 Jars (Elegant Lavender and White)","NewItem","0","0","0","0","0","0","0","0","0","0","0"
"Crompton_WaterHeater_ASWH1606","X00127U9GD","B07K2MPCWV","Crompton Solarium Neo 6-Litre Storage Water Heater with Installation Pipe (Ivory)","NewItem","0","0","0","0","0","0","0","0","0","0","0"
"64-4BQR-3PI2","X00128LKZV","B076DNQT39","Havells Drip Café Drip Cafe-N 6 Coffee Maker Black 600W 600-Watt Drip Coffee Machine (Black)","NewItem","0","0","0","0","0","0","0","0","0","0","0"
"changingmats_0-3","X00128OC83","B07TGHPSXC","First Smile Nappy Changing/Sleeping Water Proof Bed Protector Mat with Foam Cushioned for Babies (Multicolour, 0-3 Months) -4 Sheets","NewItem","14","0","0","0","0","0","-14","0","0","0","0"
"US-FKM2-EIRM","X00128OWKV","B07F5QR5C1","Cello H2O Stainless Steel Bottle, Single Walled, 1000 ml, Set of 3, Silver","NewItem","0","0","0","0","0","0","0","0","0","0","0"
"ER-W2S9-AMYV","X00128Q259","B07R5S7YMD","Cello Puro Steel-X Lexus Inner Steel Outer Plastic with PU Insulation Water Bottle, 900ml, Blue","NewItem","0","0","0","0","0","0","0","0","0","0","0"
"UK-HYYE-PISR","X00128TNX7","B00BSNILOU","Crompton CG-ED Plus ED Plus 750-Watt Dry Iron (Colors May Vary)","NewItem","0","0","0","0","0","0","0","0","0","0","0"
"Cromoton_Iron_ACGEI-SD","X00128X4FP","B00ALRSR02","Crompton SD Dry Iron (750-Watt, Gray)","NewItem","0","0","0","0","0","0","0","0","0","0","0"
"Cromoton_Iron_ACGEI-RDPLUSPURPLE","X00128X4KZ","B07JHPT91G","Crompton RD Plus 1000W Dry Iron (Purple)","NewItem","0","0","0","0","0","0","0","0","0","0","0"
"Crompton_Fan_SUPERAIRDEC48SMBR","X00128X6WL","B07MBFSRMK","Crompton Super Air Deco High Speed Decorative Ceiling Fan - 1200 mm (Smoked Brown)","NewItem","0","0","0","0","0","0","0","0","0","0","0"
"Cromoton_Iron_ACGEI-ED PLUS","X00128X75H","B00BSNILOU","Crompton CG-ED Plus ED Plus 750-Watt Dry Iron (Colors May Vary)","NewItem","0","0","0","0","0","0","0","0","0","0","0"
"X0-8H08-04VV","X00128X83X","B00EICF9O8","Prestige Deluxe Plus Baby Induction Base Aluminium Pressure Handi, 2 Litres, Flame Red","NewItem","0","19","30","1","0","-12","0","0","0","0","0"
"FP-LC24-ZQFE","X001295CPT","B07RC79GV2","SUNFLAME CHIMNEY INNOVA 60 AUTO CLEAN DX TITANIUM","NewItem","0","0","0","0","0","0","0","0","0","0","0"
"6M-TGI9-LMIV","X00129BUFF","B078XFKBZL","CleanHome Water Purifier Cartridge","NewItem","0","0","0","0","0","0","0","0","0","0","0"
"R4-HEUN-PR30","X00129BUMX","B07RZL6R73","Prestige Cordless Magic Steam Iron PSI 11.0","NewItem","0","0","0","0","0","0","0","0","0","0","0"
"AR-Q53O-EH72","X0012A421X","B00EIBZ1KQ","Prestige Nakshatra Plus Hard Anodised Aluminium Pressure Handi, 5 Litres, Black","NewItem","0","0","0","0","0","0","0","0","0","0","0"
"V7-U9OV-YEQB","X0012A6G03","B07Q74QVBY","First Smile Baby Rompers Printed with Hood Soft Fabric Comfortable Regular For Boy's & Girl's (Blue, 3-12 Months)","NewItem","0","0","0","0","0","0","0","0","0","0","0"
"Fs_BabyKnneePad_Orange","X0012A6JPP","B07R6DHM5T","First Smile Boy's and Girl's Knee Pad/Guard for Crawling (Orange)","NewItem","0","0","0","0","0","0","0","0","0","0","0"
"Firstvibe51_3-6","X0012A6NFL","B07GFN2H2C","FirstVibe Foldable Floral Design Mosquito Net (Pink) (9-18 Months)","NewItem","0","0","0","0","0","0","0","0","0","0","0"
"Fs_BabyKnneePad_Green","X0012A6NFV","B07R8LG3K1","First Smile Boy's and Girl's Knee Pad/Guard for Crawling (Green)","NewItem","8","8","0","0","0","0","0","0","0","0","0"
"55-Q2PA-PBO7","X0012A6SMT","B07V6X3MHL","Cello Prima Solitaire Series Non Stick 3Pc Cookware Set, Gas Stove Compatible only","NewItem","0","0","0","0","0","0","0","0","0","0","0"
"2Q-CQ9E-CTLQ","X0012ABM89","B075KL5XV9","Crompton Sea Breeze Ceiling Fan - 1200 mm (Lustre Brown)","NewItem","0","0","0","0","0","0","0","0","0","0","0"
"1P-755S-1GUY","X0012ABQXP","B00HZIOGKA","Crompton ACGIH-IHL102 1000-Watt Immersion Water Heater (Black)","NewItem","0","0","0","0","0","0","0","0","0","0","0"
"CP-EKC4-HY43","X0012AEYEN","B07JRBM72J","Prestige Edge Gas Table PEBS 03 L - Black","NewItem","0","0","0","0","0","0","0","0","0","0","0"
"QZ-ESXD-YX7A","X0012AM3TL","B00E9HJF2Y","Eureka Forbes Aquasure from Aquaguard Xtra Tuff 15-Liter Water Purifier","NewItem","0","126","239","4","0","-117","0","0","0","0","0"
"DS-IRV3-IK00","X0012APA23","B07VJJWC2F","Redmi Note 7 Pro (Nebula Red, 64GB, 6GB RAM)","NewItem","0","0","0","0","0","0","0","0","0","0","0"
"BS-BZCG-GAPD","X0012APKD7","B07W31CP3K","Mi Note 7 Pro (Neptune Blue, 64GB, 6GB RAM)","NewItem","0","0","0","0","0","0","0","0","0","0","0"
"6Y-NLPS-ILQY","X0012AZD07","B00GBXDPE8","Prestige PIC 12.0 1900-Watt Induction Cooktop with Push button","NewItem","0","0","0","0","0","0","0","0","0","0","0"
"KZ-N2BA-EO8W","X0012BV39B","B00B4BBJUO","Havells Pacer 900mm 72-Watt Ceiling Fan (White)","NewItem","0","0","0","0","0","0","0","0","0","0","0"
"HL7750/00","X0012C3PY1","B0176213HS","Philips HL7750 Viva Collection Mixer Grinder (Ink Black & White)","NewItem","0","0","0","0","0","0","0","0","0","0","0"
"98-O7X7-BB8L","X0012CGNNL","B07MYDHF4L","Prestige Tri Ply Honeycomb Tawa 300 mm","NewItem","0","0","0","0","0","0","0","0","0","0","0"
"amzn1.fba.v1.-v4loPXExHVC9E0Xa6y_s8q3bks","X0012D2BHR","B007PZKLUM","Panasonic MX-AC400 550-Watt Super Mixer Grinder with 4 Jars (Black)","UsedPoor","0","0","0","0","0","0","0","0","0","0","0"
"V2-CA4O-IKDI","X0012EQDB1","B07FHLQHNT","Bajaj ABS Plastic Emergency Light , Red","NewItem","0","0","0","0","0","0","0","0","0","0","0"
"W3-1PHN-P8RY","X0012ERLOT","B07W2XL9SS","Note 7 Pro (Nebula Red, 64GB, 4GB RAM)","NewItem","0","0","0","0","0","0","0","0","0","0","0"
"SN-TY6O-YCLR","X0012FPQNB","B07N8SDZ4M","Redmi Mi Note 6 Pro (Red, 6GB RAM, 64GB Storage)","NewItem","0","0","0","0","0","0","0","0","0","0","0"
"EA-0O2V-DYN8","X0012FRTE5","B06ZZWT4TY","Joyo Multi-Utility Compact Foldable Table,(Mushroom & Silver Color) 1 pc","NewItem","0","0","0","0","0","0","0","0","0","0","0"
"H1-GUMC-MLVN","X0012FRTNL","B074PQ57FZ","Joyo Disney Princess Portable Desk","NewItem","0","0","0","0","0","0","0","0","0","0","0"
"W7-P8O6-Q4KP","X0012FRUNZ","B07DGV4SLM","Joyo Plastic Magnas Multi-Utility Compact Foldable Table Portable Desk - Spiderman (marmag100052, Multicolour)","NewItem","0","0","0","0","0","0","0","0","0","0","0"
"2T-9P5K-01A5","X0012GJSYD","B01J7RS32I","Panasonic NI-E510TDSM 2320-Watt Steam Iron (Deep Blue)","NewItem","0","0","0","0","0","0","0","0","0","0","0"
"WX-EU90-SBR2","X0012HJ1IP","B07B4WS82G","Joyo Multi-Utility Compact Foldable Table (Mushroom, Ivory & Silver Color)","NewItem","0","0","0","0","0","0","0","0","0","0","0"
"TI-PAQI-ZRWT","X0012HJ1LH","B07RQ88FXL","Joyo Strong Stool (Standard, Grey)","NewItem","0","0","0","0","0","0","0","0","0","0","0"
"OM-1QMP-A9X2","X0012HT031","B07SKCCFJF","realme X (Space Blue, 4GB RAM, 128GB Storage)","NewItem","0","0","0","0","0","0","0","0","0","0","0"
"4O-S6BZ-MPQO","X0012HTEZF","B07SKCCFJF","realme X (Space Blue, 4GB RAM, 128GB Storage)","NewItem","0","0","0","0","0","0","0","0","0","0","0"
"HC-56ZT-E001","X0012HTGGR","B07VVRR848","Note 7 Pro (Space Black, 128GB, 6GB RAM)","NewItem","0","0","0","0","0","0","0","0","0","0","0"
"HU-UQ08-JIII","X0012INL67","B07VYZYW6S","Note 7 Pro (Nebula Red, 128GB, 6GB RAM)","NewItem","0","0","0","0","0","0","0","0","0","0","0"
"ZF-7ABJ-I0TE","X0012J7AB3","B07VBMH4RV","Realme 3i (3GB)(32GB) (Diamond Blue) + Selfie Stick Combo","NewItem","0","0","0","0","0","0","0","0","0","0","0"
"IU-AJSP-N45F","X0012JT9L7","B07GS7NYJJ","Pigeon Handy Chopper XL 14077 For Chopping, Mincing and Whisking with 5 Stainless Steel Blades and 1 Plastic Whisker (Green)","NewItem","0","0","0","0","0","0","0","0","0","0","0"
"H6-0BHY-9SAA","X0012JTCN7","B07Q5G9ZG4","Pigeon by Stovekraft Stainless Steel Induction Base Mini Combo Pack Pressure Cooker 2 and 3 Litre (Common Lid)","NewItem","0","0","0","0","0","0","0","0","0","0","0"
"HE-EQHY-X73I","X0012JTFYD","B071XL6RZH","Pigeon Plastic LED Lamp, Red","NewItem","0","0","0","0","0","0","0","0","0","0","0"
"ZG-2ZW2-37AV","X0012KA4GF","B07N8SDZ4M","Redmi Mi Note 6 Pro (Red, 6GB RAM, 64GB Storage)","NewItem","0","0","0","0","0","0","0","0","0","0","0"
"0B-PHDV-9OHJ","X0012KCBVB","B07M5XR1PJ","Redmi Mi Note 6 Pro (Black, 6GB RAM, 64GB Storage)","NewItem","0","0","0","0","0","0","0","0","0","0","0"
"ES-NAGK-60JF","X0012LDPAB","B00F2F8SES","Pigeon by Stovekraft Non-Stick Tadka Pan","NewItem","0","0","0","0","0","0","0","0","0","0","0"
